service_id,date,exception_type
"766_71154","20160326","1"
"766_71155","20160320","1"
"766_71155","20160327","1"
"766_71155","20160328","1"
"766_71155","20160403","1"
"766_71155","20160410","1"
"766_71155","20160417","1"
"766_71155","20160424","1"
"766_71155","20160425","1"
"766_71155","20160508","1"
"766_71157","20160501","1"
"766_71163","20160320","1"
"766_71163","20160327","1"
"766_71163","20160328","1"
"766_71163","20160403","1"
"766_71163","20160410","1"
"766_71163","20160417","1"
"766_71163","20160424","1"
"766_71163","20160425","1"
"766_71163","20160508","1"
"766_71166","20160314","1"
"766_71166","20160315","1"
"766_71166","20160316","1"
"766_71166","20160317","1"
"766_71166","20160318","1"
"766_71166","20160321","1"
"766_71166","20160322","1"
"766_71166","20160323","1"
"766_71166","20160329","1"
"766_71166","20160330","1"
"766_71166","20160331","1"
"766_71166","20160401","1"
"766_71166","20160404","1"
"766_71166","20160405","1"
"766_71166","20160406","1"
"766_71166","20160407","1"
"766_71166","20160408","1"
"766_71166","20160411","1"
"766_71166","20160412","1"
"766_71166","20160413","1"
"766_71166","20160414","1"
"766_71166","20160415","1"
"766_71166","20160418","1"
"766_71166","20160419","1"
"766_71166","20160420","1"
"766_71166","20160421","1"
"766_71166","20160422","1"
"766_71166","20160426","1"
"766_71166","20160427","1"
"766_71166","20160428","1"
"766_71166","20160429","1"
"766_71166","20160502","1"
"766_71166","20160503","1"
"766_71166","20160504","1"
"766_71166","20160505","1"
"766_71166","20160506","1"
"766_71166","20160509","1"
"766_71166","20160510","1"
"766_71166","20160511","1"
"766_71166","20160512","1"
"766_71166","20160513","1"
"766_71167","20160319","1"
"766_71167","20160324","1"
"766_71167","20160325","1"
"766_71167","20160326","1"
"766_71167","20160402","1"
"766_71167","20160409","1"
"766_71167","20160416","1"
"766_71167","20160423","1"
"766_71167","20160430","1"
"766_71167","20160507","1"
"766_71167","20160514","1"
"766_71169","20160314","1"
"766_71169","20160315","1"
"766_71169","20160316","1"
"766_71169","20160317","1"
"766_71169","20160318","1"
"766_71169","20160321","1"
"766_71169","20160322","1"
"766_71169","20160323","1"
"766_71169","20160324","1"
"766_71169","20160325","1"
"766_71169","20160329","1"
"766_71169","20160330","1"
"766_71169","20160331","1"
"766_71169","20160401","1"
"766_71169","20160404","1"
"766_71169","20160405","1"
"766_71169","20160406","1"
"766_71169","20160407","1"
"766_71169","20160408","1"
"766_71169","20160411","1"
"766_71169","20160412","1"
"766_71169","20160413","1"
"766_71169","20160414","1"
"766_71169","20160415","1"
"766_71169","20160418","1"
"766_71169","20160419","1"
"766_71169","20160420","1"
"766_71169","20160421","1"
"766_71169","20160422","1"
"766_71169","20160426","1"
"766_71169","20160427","1"
"766_71169","20160428","1"
"766_71169","20160429","1"
"766_71169","20160502","1"
"766_71169","20160503","1"
"766_71169","20160504","1"
"766_71169","20160505","1"
"766_71169","20160506","1"
"766_71169","20160509","1"
"766_71169","20160510","1"
"766_71169","20160511","1"
"766_71169","20160512","1"
"766_71169","20160513","1"
"766_71176","20160320","1"
"766_71176","20160327","1"
"766_71176","20160328","1"
"766_71176","20160403","1"
"766_71176","20160410","1"
"766_71176","20160417","1"
"766_71176","20160424","1"
"766_71176","20160425","1"
"766_71176","20160508","1"
"766_71177","20160314","1"
"766_71177","20160315","1"
"766_71177","20160316","1"
"766_71177","20160317","1"
"766_71177","20160318","1"
"766_71177","20160321","1"
"766_71177","20160322","1"
"766_71177","20160323","1"
"766_71177","20160329","1"
"766_71177","20160330","1"
"766_71177","20160331","1"
"766_71177","20160401","1"
"766_71177","20160404","1"
"766_71177","20160405","1"
"766_71177","20160406","1"
"766_71177","20160407","1"
"766_71177","20160408","1"
"766_71177","20160411","1"
"766_71177","20160412","1"
"766_71177","20160413","1"
"766_71177","20160414","1"
"766_71177","20160415","1"
"766_71177","20160418","1"
"766_71177","20160419","1"
"766_71177","20160420","1"
"766_71177","20160421","1"
"766_71177","20160422","1"
"766_71177","20160426","1"
"766_71177","20160427","1"
"766_71177","20160428","1"
"766_71177","20160429","1"
"766_71177","20160502","1"
"766_71177","20160503","1"
"766_71177","20160504","1"
"766_71177","20160505","1"
"766_71177","20160506","1"
"766_71177","20160509","1"
"766_71177","20160510","1"
"766_71177","20160511","1"
"766_71177","20160512","1"
"766_71177","20160513","1"
"766_71178","20160319","1"
"766_71178","20160324","1"
"766_71178","20160325","1"
"766_71178","20160326","1"
"766_71178","20160402","1"
"766_71178","20160409","1"
"766_71178","20160416","1"
"766_71178","20160423","1"
"766_71178","20160430","1"
"766_71178","20160507","1"
"766_71178","20160514","1"
"766_71179","20160320","1"
"766_71179","20160327","1"
"766_71179","20160328","1"
"766_71179","20160403","1"
"766_71179","20160410","1"
"766_71179","20160417","1"
"766_71179","20160424","1"
"766_71179","20160425","1"
"766_71179","20160508","1"
"766_71180","20160324","1"
"766_71180","20160325","1"
"766_71181","20160314","1"
"766_71181","20160315","1"
"766_71181","20160316","1"
"766_71181","20160317","1"
"766_71181","20160318","1"
"766_71181","20160321","1"
"766_71181","20160322","1"
"766_71181","20160323","1"
"766_71181","20160329","1"
"766_71181","20160330","1"
"766_71181","20160331","1"
"766_71181","20160401","1"
"766_71181","20160404","1"
"766_71181","20160405","1"
"766_71181","20160406","1"
"766_71181","20160407","1"
"766_71181","20160408","1"
"766_71181","20160411","1"
"766_71181","20160412","1"
"766_71181","20160413","1"
"766_71181","20160414","1"
"766_71181","20160415","1"
"766_71181","20160418","1"
"766_71181","20160419","1"
"766_71181","20160420","1"
"766_71181","20160421","1"
"766_71181","20160422","1"
"766_71181","20160426","1"
"766_71181","20160427","1"
"766_71181","20160428","1"
"766_71181","20160429","1"
"766_71181","20160502","1"
"766_71181","20160503","1"
"766_71181","20160504","1"
"766_71181","20160505","1"
"766_71181","20160506","1"
"766_71181","20160509","1"
"766_71181","20160510","1"
"766_71181","20160511","1"
"766_71181","20160512","1"
"766_71181","20160513","1"
"766_71183","20160319","1"
"766_71183","20160326","1"
"766_71183","20160402","1"
"766_71183","20160409","1"
"766_71183","20160416","1"
"766_71183","20160423","1"
"766_71183","20160430","1"
"766_71183","20160507","1"
"766_71183","20160514","1"
"766_71186","20160320","1"
"766_71186","20160327","1"
"766_71186","20160328","1"
"766_71186","20160403","1"
"766_71186","20160410","1"
"766_71186","20160417","1"
"766_71186","20160424","1"
"766_71186","20160425","1"
"766_71186","20160508","1"
"766_71208","20160324","1"
"766_71208","20160325","1"
"766_71209","20160314","1"
"766_71209","20160315","1"
"766_71209","20160316","1"
"766_71209","20160317","1"
"766_71209","20160318","1"
"766_71209","20160321","1"
"766_71209","20160322","1"
"766_71209","20160323","1"
"766_71209","20160329","1"
"766_71209","20160330","1"
"766_71209","20160331","1"
"766_71209","20160401","1"
"766_71209","20160404","1"
"766_71209","20160405","1"
"766_71209","20160406","1"
"766_71209","20160407","1"
"766_71209","20160408","1"
"766_71209","20160411","1"
"766_71209","20160412","1"
"766_71209","20160413","1"
"766_71209","20160414","1"
"766_71209","20160415","1"
"766_71209","20160418","1"
"766_71209","20160419","1"
"766_71209","20160420","1"
"766_71209","20160421","1"
"766_71209","20160422","1"
"766_71209","20160426","1"
"766_71209","20160427","1"
"766_71209","20160428","1"
"766_71209","20160429","1"
"766_71209","20160502","1"
"766_71209","20160503","1"
"766_71209","20160504","1"
"766_71209","20160505","1"
"766_71209","20160506","1"
"766_71209","20160509","1"
"766_71209","20160510","1"
"766_71209","20160511","1"
"766_71209","20160512","1"
"766_71209","20160513","1"
"766_71210","20160319","1"
"766_71210","20160326","1"
"766_71210","20160402","1"
"766_71210","20160409","1"
"766_71210","20160416","1"
"766_71210","20160423","1"
"766_71210","20160430","1"
"766_71210","20160507","1"
"766_71210","20160514","1"
"766_71214","20160320","1"
"766_71214","20160327","1"
"766_71214","20160328","1"
"766_71214","20160403","1"
"766_71214","20160410","1"
"766_71214","20160417","1"
"766_71214","20160424","1"
"766_71214","20160425","1"
"766_71214","20160508","1"
"766_71215","20160314","1"
"766_71215","20160315","1"
"766_71215","20160316","1"
"766_71215","20160317","1"
"766_71215","20160318","1"
"766_71215","20160321","1"
"766_71215","20160322","1"
"766_71215","20160323","1"
"766_71215","20160329","1"
"766_71215","20160330","1"
"766_71215","20160331","1"
"766_71215","20160401","1"
"766_71215","20160404","1"
"766_71215","20160405","1"
"766_71215","20160406","1"
"766_71215","20160407","1"
"766_71215","20160408","1"
"766_71215","20160411","1"
"766_71215","20160412","1"
"766_71215","20160413","1"
"766_71215","20160414","1"
"766_71215","20160415","1"
"766_71215","20160418","1"
"766_71215","20160419","1"
"766_71215","20160420","1"
"766_71215","20160421","1"
"766_71215","20160422","1"
"766_71215","20160426","1"
"766_71215","20160427","1"
"766_71215","20160428","1"
"766_71215","20160429","1"
"766_71215","20160502","1"
"766_71215","20160503","1"
"766_71215","20160504","1"
"766_71215","20160505","1"
"766_71215","20160506","1"
"766_71215","20160509","1"
"766_71215","20160510","1"
"766_71215","20160511","1"
"766_71215","20160512","1"
"766_71215","20160513","1"
"766_71216","20160319","1"
"766_71216","20160324","1"
"766_71216","20160325","1"
"766_71216","20160326","1"
"766_71216","20160402","1"
"766_71216","20160409","1"
"766_71216","20160416","1"
"766_71216","20160423","1"
"766_71216","20160430","1"
"766_71216","20160507","1"
"766_71216","20160514","1"
"766_71240","20160320","1"
"766_71240","20160327","1"
"766_71240","20160328","1"
"766_71240","20160403","1"
"766_71240","20160410","1"
"766_71240","20160417","1"
"766_71240","20160424","1"
"766_71240","20160425","1"
"766_71240","20160508","1"
"766_71241","20160319","1"
"766_71241","20160326","1"
"766_71241","20160402","1"
"766_71241","20160409","1"
"766_71241","20160416","1"
"766_71241","20160423","1"
"766_71241","20160430","1"
"766_71241","20160507","1"
"766_71241","20160514","1"
"766_71242","20160324","1"
"766_71242","20160325","1"
"766_71243","20160314","1"
"766_71243","20160315","1"
"766_71243","20160316","1"
"766_71243","20160317","1"
"766_71243","20160318","1"
"766_71243","20160321","1"
"766_71243","20160322","1"
"766_71243","20160323","1"
"766_71243","20160329","1"
"766_71243","20160330","1"
"766_71243","20160331","1"
"766_71243","20160401","1"
"766_71243","20160404","1"
"766_71243","20160405","1"
"766_71243","20160406","1"
"766_71243","20160407","1"
"766_71243","20160408","1"
"766_71243","20160411","1"
"766_71243","20160412","1"
"766_71243","20160413","1"
"766_71243","20160414","1"
"766_71243","20160415","1"
"766_71243","20160418","1"
"766_71243","20160419","1"
"766_71243","20160420","1"
"766_71243","20160421","1"
"766_71243","20160422","1"
"766_71243","20160426","1"
"766_71243","20160427","1"
"766_71243","20160428","1"
"766_71243","20160429","1"
"766_71243","20160502","1"
"766_71243","20160503","1"
"766_71243","20160504","1"
"766_71243","20160505","1"
"766_71243","20160506","1"
"766_71243","20160509","1"
"766_71243","20160510","1"
"766_71243","20160511","1"
"766_71243","20160512","1"
"766_71243","20160513","1"
"766_71244","20160320","1"
"766_71244","20160327","1"
"766_71244","20160328","1"
"766_71244","20160403","1"
"766_71244","20160410","1"
"766_71244","20160417","1"
"766_71244","20160424","1"
"766_71244","20160425","1"
"766_71244","20160508","1"
"766_71245","20160324","1"
"766_71245","20160325","1"
"766_71246","20160314","1"
"766_71246","20160315","1"
"766_71246","20160316","1"
"766_71246","20160317","1"
"766_71246","20160318","1"
"766_71246","20160321","1"
"766_71246","20160322","1"
"766_71246","20160323","1"
"766_71246","20160329","1"
"766_71246","20160330","1"
"766_71246","20160331","1"
"766_71246","20160401","1"
"766_71246","20160404","1"
"766_71246","20160405","1"
"766_71246","20160406","1"
"766_71246","20160407","1"
"766_71246","20160408","1"
"766_71246","20160411","1"
"766_71246","20160412","1"
"766_71246","20160413","1"
"766_71246","20160414","1"
"766_71246","20160415","1"
"766_71246","20160418","1"
"766_71246","20160419","1"
"766_71246","20160420","1"
"766_71246","20160421","1"
"766_71246","20160422","1"
"766_71246","20160426","1"
"766_71246","20160427","1"
"766_71246","20160428","1"
"766_71246","20160429","1"
"766_71246","20160502","1"
"766_71246","20160503","1"
"766_71246","20160504","1"
"766_71246","20160505","1"
"766_71246","20160506","1"
"766_71246","20160509","1"
"766_71246","20160510","1"
"766_71246","20160511","1"
"766_71246","20160512","1"
"766_71246","20160513","1"
"766_71248","20160319","1"
"766_71248","20160326","1"
"766_71248","20160402","1"
"766_71248","20160409","1"
"766_71248","20160416","1"
"766_71248","20160423","1"
"766_71248","20160430","1"
"766_71248","20160507","1"
"766_71248","20160514","1"
"766_71249","20160320","1"
"766_71249","20160327","1"
"766_71249","20160328","1"
"766_71249","20160403","1"
"766_71249","20160410","1"
"766_71249","20160417","1"
"766_71249","20160424","1"
"766_71249","20160425","1"
"766_71249","20160508","1"
"766_71250","20160324","1"
"766_71250","20160325","1"
"766_71251","20160314","1"
"766_71251","20160315","1"
"766_71251","20160316","1"
"766_71251","20160317","1"
"766_71251","20160318","1"
"766_71251","20160321","1"
"766_71251","20160322","1"
"766_71251","20160323","1"
"766_71251","20160329","1"
"766_71251","20160330","1"
"766_71251","20160331","1"
"766_71251","20160401","1"
"766_71251","20160404","1"
"766_71251","20160405","1"
"766_71251","20160406","1"
"766_71251","20160407","1"
"766_71251","20160408","1"
"766_71251","20160411","1"
"766_71251","20160412","1"
"766_71251","20160413","1"
"766_71251","20160414","1"
"766_71251","20160415","1"
"766_71251","20160418","1"
"766_71251","20160419","1"
"766_71251","20160420","1"
"766_71251","20160421","1"
"766_71251","20160422","1"
"766_71251","20160426","1"
"766_71251","20160427","1"
"766_71251","20160428","1"
"766_71251","20160429","1"
"766_71251","20160502","1"
"766_71251","20160503","1"
"766_71251","20160504","1"
"766_71251","20160505","1"
"766_71251","20160506","1"
"766_71251","20160509","1"
"766_71251","20160510","1"
"766_71251","20160511","1"
"766_71251","20160512","1"
"766_71251","20160513","1"
"766_71252","20160319","1"
"766_71252","20160326","1"
"766_71252","20160402","1"
"766_71252","20160409","1"
"766_71252","20160416","1"
"766_71252","20160423","1"
"766_71252","20160430","1"
"766_71252","20160507","1"
"766_71252","20160514","1"
"766_71253","20160320","1"
"766_71253","20160327","1"
"766_71253","20160328","1"
"766_71253","20160403","1"
"766_71253","20160410","1"
"766_71253","20160417","1"
"766_71253","20160424","1"
"766_71253","20160425","1"
"766_71253","20160508","1"
"766_71254","20160314","1"
"766_71254","20160315","1"
"766_71254","20160316","1"
"766_71254","20160317","1"
"766_71254","20160318","1"
"766_71254","20160321","1"
"766_71254","20160322","1"
"766_71254","20160323","1"
"766_71254","20160329","1"
"766_71254","20160330","1"
"766_71254","20160331","1"
"766_71254","20160401","1"
"766_71254","20160404","1"
"766_71254","20160405","1"
"766_71254","20160406","1"
"766_71254","20160407","1"
"766_71254","20160408","1"
"766_71254","20160411","1"
"766_71254","20160412","1"
"766_71254","20160413","1"
"766_71254","20160414","1"
"766_71254","20160415","1"
"766_71254","20160418","1"
"766_71254","20160419","1"
"766_71254","20160420","1"
"766_71254","20160421","1"
"766_71254","20160422","1"
"766_71254","20160426","1"
"766_71254","20160427","1"
"766_71254","20160428","1"
"766_71254","20160429","1"
"766_71254","20160502","1"
"766_71254","20160503","1"
"766_71254","20160504","1"
"766_71254","20160505","1"
"766_71254","20160506","1"
"766_71254","20160509","1"
"766_71254","20160510","1"
"766_71254","20160511","1"
"766_71254","20160512","1"
"766_71254","20160513","1"
"766_71255","20160319","1"
"766_71255","20160324","1"
"766_71255","20160325","1"
"766_71255","20160326","1"
"766_71255","20160402","1"
"766_71255","20160409","1"
"766_71255","20160416","1"
"766_71255","20160423","1"
"766_71255","20160430","1"
"766_71255","20160507","1"
"766_71255","20160514","1"
"766_71256","20160320","1"
"766_71256","20160327","1"
"766_71256","20160328","1"
"766_71256","20160403","1"
"766_71256","20160410","1"
"766_71256","20160417","1"
"766_71256","20160424","1"
"766_71256","20160425","1"
"766_71256","20160508","1"
"766_71257","20160324","1"
"766_71257","20160325","1"
"766_71258","20160314","1"
"766_71258","20160315","1"
"766_71258","20160316","1"
"766_71258","20160317","1"
"766_71258","20160318","1"
"766_71258","20160321","1"
"766_71258","20160322","1"
"766_71258","20160323","1"
"766_71258","20160329","1"
"766_71258","20160330","1"
"766_71258","20160331","1"
"766_71258","20160401","1"
"766_71258","20160404","1"
"766_71258","20160405","1"
"766_71258","20160406","1"
"766_71258","20160407","1"
"766_71258","20160408","1"
"766_71258","20160411","1"
"766_71258","20160412","1"
"766_71258","20160413","1"
"766_71258","20160414","1"
"766_71258","20160415","1"
"766_71258","20160418","1"
"766_71258","20160419","1"
"766_71258","20160420","1"
"766_71258","20160421","1"
"766_71258","20160422","1"
"766_71258","20160426","1"
"766_71258","20160427","1"
"766_71258","20160428","1"
"766_71258","20160429","1"
"766_71258","20160502","1"
"766_71258","20160503","1"
"766_71258","20160504","1"
"766_71258","20160505","1"
"766_71258","20160506","1"
"766_71258","20160509","1"
"766_71258","20160510","1"
"766_71258","20160511","1"
"766_71258","20160512","1"
"766_71258","20160513","1"
"766_71259","20160319","1"
"766_71259","20160326","1"
"766_71259","20160402","1"
"766_71259","20160409","1"
"766_71259","20160416","1"
"766_71259","20160423","1"
"766_71259","20160430","1"
"766_71259","20160507","1"
"766_71259","20160514","1"
"766_71270","20160320","1"
"766_71270","20160327","1"
"766_71270","20160328","1"
"766_71270","20160403","1"
"766_71270","20160410","1"
"766_71270","20160417","1"
"766_71270","20160424","1"
"766_71270","20160425","1"
"766_71270","20160508","1"
"766_71271","20160319","1"
"766_71271","20160326","1"
"766_71271","20160402","1"
"766_71271","20160409","1"
"766_71271","20160416","1"
"766_71271","20160423","1"
"766_71271","20160430","1"
"766_71271","20160507","1"
"766_71271","20160514","1"
"766_71301","20160320","1"
"766_71301","20160327","1"
"766_71301","20160328","1"
"766_71301","20160403","1"
"766_71301","20160410","1"
"766_71301","20160417","1"
"766_71301","20160424","1"
"766_71301","20160425","1"
"766_71301","20160508","1"
"766_71302","20160320","1"
"766_71302","20160327","1"
"766_71302","20160328","1"
"766_71302","20160403","1"
"766_71302","20160410","1"
"766_71302","20160417","1"
"766_71302","20160424","1"
"766_71302","20160425","1"
"766_71302","20160508","1"
"766_71303","20160324","1"
"766_71303","20160325","1"
"766_71304","20160314","1"
"766_71304","20160315","1"
"766_71304","20160316","1"
"766_71304","20160317","1"
"766_71304","20160318","1"
"766_71304","20160321","1"
"766_71304","20160322","1"
"766_71304","20160323","1"
"766_71304","20160329","1"
"766_71304","20160330","1"
"766_71304","20160331","1"
"766_71304","20160401","1"
"766_71304","20160404","1"
"766_71304","20160405","1"
"766_71304","20160406","1"
"766_71304","20160407","1"
"766_71304","20160408","1"
"766_71304","20160411","1"
"766_71304","20160412","1"
"766_71304","20160413","1"
"766_71304","20160414","1"
"766_71304","20160415","1"
"766_71304","20160418","1"
"766_71304","20160419","1"
"766_71304","20160420","1"
"766_71304","20160421","1"
"766_71304","20160422","1"
"766_71304","20160426","1"
"766_71304","20160427","1"
"766_71304","20160428","1"
"766_71304","20160429","1"
"766_71304","20160502","1"
"766_71304","20160503","1"
"766_71304","20160504","1"
"766_71304","20160505","1"
"766_71304","20160506","1"
"766_71304","20160509","1"
"766_71304","20160510","1"
"766_71304","20160511","1"
"766_71304","20160512","1"
"766_71304","20160513","1"
"766_71306","20160319","1"
"766_71306","20160326","1"
"766_71306","20160402","1"
"766_71306","20160409","1"
"766_71306","20160416","1"
"766_71306","20160423","1"
"766_71306","20160430","1"
"766_71306","20160507","1"
"766_71306","20160514","1"
"766_71307","20160320","1"
"766_71307","20160327","1"
"766_71307","20160328","1"
"766_71307","20160403","1"
"766_71307","20160410","1"
"766_71307","20160417","1"
"766_71307","20160424","1"
"766_71307","20160425","1"
"766_71307","20160508","1"
"766_71308","20160319","1"
"766_71308","20160324","1"
"766_71308","20160325","1"
"766_71308","20160326","1"
"766_71308","20160402","1"
"766_71308","20160409","1"
"766_71308","20160416","1"
"766_71308","20160423","1"
"766_71308","20160430","1"
"766_71308","20160507","1"
"766_71308","20160514","1"
"766_71315","20160329","1"
"766_71316","20160314","1"
"766_71316","20160315","1"
"766_71316","20160316","1"
"766_71316","20160317","1"
"766_71316","20160318","1"
"766_71316","20160321","1"
"766_71316","20160322","1"
"766_71316","20160323","1"
"766_71316","20160330","1"
"766_71316","20160331","1"
"766_71316","20160401","1"
"766_71316","20160404","1"
"766_71316","20160405","1"
"766_71316","20160406","1"
"766_71316","20160407","1"
"766_71316","20160408","1"
"766_71316","20160411","1"
"766_71316","20160412","1"
"766_71316","20160413","1"
"766_71316","20160414","1"
"766_71316","20160415","1"
"766_71316","20160418","1"
"766_71316","20160419","1"
"766_71316","20160420","1"
"766_71316","20160421","1"
"766_71316","20160422","1"
"766_71316","20160426","1"
"766_71316","20160427","1"
"766_71316","20160428","1"
"766_71316","20160429","1"
"766_71316","20160502","1"
"766_71316","20160503","1"
"766_71316","20160504","1"
"766_71316","20160505","1"
"766_71316","20160506","1"
"766_71316","20160509","1"
"766_71316","20160510","1"
"766_71316","20160511","1"
"766_71316","20160512","1"
"766_71316","20160513","1"
"766_71317","20160314","1"
"766_71317","20160315","1"
"766_71317","20160316","1"
"766_71317","20160317","1"
"766_71317","20160318","1"
"766_71317","20160321","1"
"766_71317","20160322","1"
"766_71317","20160323","1"
"766_71317","20160324","1"
"766_71317","20160325","1"
"766_71317","20160329","1"
"766_71317","20160330","1"
"766_71317","20160331","1"
"766_71317","20160401","1"
"766_71317","20160404","1"
"766_71317","20160405","1"
"766_71317","20160406","1"
"766_71317","20160407","1"
"766_71317","20160408","1"
"766_71317","20160411","1"
"766_71317","20160412","1"
"766_71317","20160413","1"
"766_71317","20160414","1"
"766_71317","20160415","1"
"766_71317","20160418","1"
"766_71317","20160419","1"
"766_71317","20160420","1"
"766_71317","20160421","1"
"766_71317","20160422","1"
"766_71317","20160426","1"
"766_71317","20160427","1"
"766_71317","20160428","1"
"766_71317","20160429","1"
"766_71317","20160502","1"
"766_71317","20160503","1"
"766_71317","20160504","1"
"766_71317","20160505","1"
"766_71317","20160506","1"
"766_71317","20160509","1"
"766_71317","20160510","1"
"766_71317","20160511","1"
"766_71317","20160512","1"
"766_71317","20160513","1"
"766_71318","20160319","1"
"766_71318","20160326","1"
"766_71318","20160402","1"
"766_71318","20160409","1"
"766_71318","20160416","1"
"766_71318","20160423","1"
"766_71318","20160430","1"
"766_71318","20160507","1"
"766_71318","20160514","1"
"766_71331","20160320","1"
"766_71331","20160327","1"
"766_71331","20160328","1"
"766_71331","20160403","1"
"766_71331","20160410","1"
"766_71331","20160417","1"
"766_71331","20160424","1"
"766_71331","20160425","1"
"766_71331","20160508","1"
"766_71334","20160324","1"
"766_71334","20160325","1"
"766_71335","20160314","1"
"766_71335","20160315","1"
"766_71335","20160316","1"
"766_71335","20160317","1"
"766_71335","20160318","1"
"766_71335","20160321","1"
"766_71335","20160322","1"
"766_71335","20160323","1"
"766_71335","20160329","1"
"766_71335","20160330","1"
"766_71335","20160331","1"
"766_71335","20160401","1"
"766_71335","20160404","1"
"766_71335","20160405","1"
"766_71335","20160406","1"
"766_71335","20160407","1"
"766_71335","20160408","1"
"766_71335","20160411","1"
"766_71335","20160412","1"
"766_71335","20160413","1"
"766_71335","20160414","1"
"766_71335","20160415","1"
"766_71335","20160418","1"
"766_71335","20160419","1"
"766_71335","20160420","1"
"766_71335","20160421","1"
"766_71335","20160422","1"
"766_71335","20160426","1"
"766_71335","20160427","1"
"766_71335","20160428","1"
"766_71335","20160429","1"
"766_71335","20160502","1"
"766_71335","20160503","1"
"766_71335","20160504","1"
"766_71335","20160505","1"
"766_71335","20160506","1"
"766_71335","20160509","1"
"766_71335","20160510","1"
"766_71335","20160511","1"
"766_71335","20160512","1"
"766_71335","20160513","1"
"766_71337","20160319","1"
"766_71337","20160326","1"
"766_71337","20160402","1"
"766_71337","20160409","1"
"766_71337","20160416","1"
"766_71337","20160423","1"
"766_71337","20160430","1"
"766_71337","20160507","1"
"766_71337","20160514","1"
"766_71383","20160320","1"
"766_71383","20160327","1"
"766_71383","20160328","1"
"766_71383","20160403","1"
"766_71383","20160410","1"
"766_71383","20160417","1"
"766_71383","20160424","1"
"766_71383","20160425","1"
"766_71383","20160508","1"
"766_71384","20160319","1"
"766_71384","20160324","1"
"766_71384","20160325","1"
"766_71384","20160326","1"
"766_71384","20160402","1"
"766_71384","20160409","1"
"766_71384","20160416","1"
"766_71384","20160423","1"
"766_71384","20160430","1"
"766_71384","20160507","1"
"766_71384","20160514","1"
"766_71441","20160329","1"
"766_71442","20160314","1"
"766_71442","20160315","1"
"766_71442","20160316","1"
"766_71442","20160317","1"
"766_71442","20160318","1"
"766_71442","20160321","1"
"766_71442","20160322","1"
"766_71442","20160323","1"
"766_71442","20160330","1"
"766_71442","20160331","1"
"766_71442","20160401","1"
"766_71442","20160404","1"
"766_71442","20160405","1"
"766_71442","20160406","1"
"766_71442","20160407","1"
"766_71442","20160408","1"
"766_71442","20160411","1"
"766_71442","20160412","1"
"766_71442","20160413","1"
"766_71442","20160414","1"
"766_71442","20160415","1"
"766_71442","20160418","1"
"766_71442","20160419","1"
"766_71442","20160420","1"
"766_71442","20160421","1"
"766_71442","20160422","1"
"766_71442","20160426","1"
"766_71442","20160427","1"
"766_71442","20160428","1"
"766_71442","20160429","1"
"766_71442","20160502","1"
"766_71442","20160503","1"
"766_71442","20160504","1"
"766_71442","20160505","1"
"766_71442","20160506","1"
"766_71442","20160509","1"
"766_71442","20160510","1"
"766_71442","20160511","1"
"766_71442","20160512","1"
"766_71442","20160513","1"
"766_71443","20160320","1"
"766_71443","20160327","1"
"766_71443","20160328","1"
"766_71443","20160403","1"
"766_71443","20160410","1"
"766_71443","20160417","1"
"766_71443","20160424","1"
"766_71443","20160425","1"
"766_71443","20160508","1"
"766_71444","20160319","1"
"766_71444","20160324","1"
"766_71444","20160325","1"
"766_71444","20160326","1"
"766_71444","20160402","1"
"766_71444","20160409","1"
"766_71444","20160416","1"
"766_71444","20160423","1"
"766_71444","20160430","1"
"766_71444","20160507","1"
"766_71444","20160514","1"
"766_71475","20160320","1"
"766_71475","20160327","1"
"766_71475","20160328","1"
"766_71475","20160403","1"
"766_71475","20160410","1"
"766_71475","20160417","1"
"766_71475","20160424","1"
"766_71475","20160425","1"
"766_71475","20160508","1"
"766_71479","20160324","1"
"766_71479","20160325","1"
"766_71480","20160314","1"
"766_71480","20160315","1"
"766_71480","20160316","1"
"766_71480","20160317","1"
"766_71480","20160318","1"
"766_71480","20160321","1"
"766_71480","20160322","1"
"766_71480","20160323","1"
"766_71480","20160329","1"
"766_71480","20160330","1"
"766_71480","20160331","1"
"766_71480","20160401","1"
"766_71480","20160404","1"
"766_71480","20160405","1"
"766_71480","20160406","1"
"766_71480","20160407","1"
"766_71480","20160408","1"
"766_71480","20160411","1"
"766_71480","20160412","1"
"766_71480","20160413","1"
"766_71480","20160414","1"
"766_71480","20160415","1"
"766_71480","20160418","1"
"766_71480","20160419","1"
"766_71480","20160420","1"
"766_71480","20160421","1"
"766_71480","20160422","1"
"766_71480","20160426","1"
"766_71480","20160427","1"
"766_71480","20160428","1"
"766_71480","20160429","1"
"766_71480","20160502","1"
"766_71480","20160503","1"
"766_71480","20160504","1"
"766_71480","20160505","1"
"766_71480","20160506","1"
"766_71480","20160509","1"
"766_71480","20160510","1"
"766_71480","20160511","1"
"766_71480","20160512","1"
"766_71480","20160513","1"
"766_71481","20160320","1"
"766_71481","20160327","1"
"766_71481","20160328","1"
"766_71481","20160403","1"
"766_71481","20160410","1"
"766_71481","20160417","1"
"766_71481","20160424","1"
"766_71481","20160425","1"
"766_71481","20160508","1"
"766_71482","20160319","1"
"766_71482","20160326","1"
"766_71482","20160402","1"
"766_71482","20160409","1"
"766_71482","20160416","1"
"766_71482","20160423","1"
"766_71482","20160430","1"
"766_71482","20160507","1"
